Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Latitude,Longitude,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Schedule,Purpose.of.flight,Air.carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date
20181001X90405,Accident,DCA18CA294,2018-09-26,"Dallas, TX",United States,323238N,0097119W,DFW,Dallas-Fort Worth Intl,Non-Fatal,Substantial,Airplane,N994AN,Airbus,A321,No,2.0,Turbo Fan,121,SCHD,Personal,AMERICAN AIRLINES INC,0.0,0.0,1.0,185.0,VMC,Landing,a passenger leaving a bag in the aisle that the flight attendant tripped over.,25-09-2020
20180927X41915,Accident,ERA18FA264,2018-09-27,"Greenville, SC",United States,345022N,0822055W,GMU,Greenville Downtown,Fatal,Substantial,Airplane,N114TD,Dassault,FALCON 50,No,3.0,Turbo Fan,135,NSCH,Personal,Air America Flight Services INC,2.0,0.0,2.0,0.0,VMC,Landing,"The operator's decision to allow a flight in an airplane with known, unresolved maintenance discrepancies, and the flight crew's failure to properly configure the airplane in a way that would have allowed the emergency or parking brake systems to stop the airplane during landing.",25-09-2020
20180928X51314,Accident,DCA18RA292,2018-09-28,"Chuuk, Micronesia (Federated States of)",Micronesia,072723N,1515014E,PTKK,Chuuk/Weno International Airpo,Fatal,Substantial,Airplane,P2-PXE,BOEING,737,No,2.0,Turbo Fan,NUSC,SCHD,Personal,Air Niugini,1.0,11.0,4.0,31.0,VMC,Landing,Probable Cause,25-09-2020
20181001X50042,Accident,GAA18CA571,2018-09-29,"Ruidoso, NM",United States,332348N,0105479W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Helicopter,N894NA,EUROCOPTER,AS350,No,1.0,Turbo Shaft,135,NSCH,Personal,Trans Aero Limited,0.0,0.0,0.0,3.0,VMC,Landing,"The pilot's failure to maintain the proper descent rate during landing. Contributing to the accident were the pilots failure to conduct preflight performance calculations, which resulted in his operating the helicopter in high-density altitude conditions, and his lack of experience in high-altitude, mountainous flying. ",25-09-2020
20181010X84616,Accident,ANC19CA002,2018-10-03,"Gambell, AK",United States,634622N,0171445W,GAM,Gambell,Non-Fatal,Substantial,Airplane,N575Q,Beech,1900,No,2.0,Turbo Prop,135,SCHD,Personal,Hageland Aviation,0.0,0.0,0.0,9.0,IMC,Landing,"The pilots unstabilized approach and improper landing flare, which resulted in a hard landing.",25-09-2020
20181012X11804,Accident,DCA19CA006,2018-10-11,"San Jose, CA",United States,037200N,0121540W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N734SA,Boeing,737,No,2.0,Turbo Fan,121,SCHD,Personal,SOUTHWEST AIRLINES CO,0.0,0.0,1.0,121.0,VMC,Landing,Probable Cause,25-09-2020
20181017X61323,Accident,DCA19CA010,2018-10-12,"Denver, CO",United States,039311N,1042414W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N926FR,Airbus,A319,No,2.0,Turbo Fan,121,SCHD,Personal,Frontier Airlines,0.0,1.0,1.0,22.0,Unk,Landing,Probable Cause,13-12-2021
20181016X60635,Accident,DCA19CA207,2018-10-15,"Albany, NY",United States,404236N,0073572W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N7816B,Boeing,737,No,2.0,Turbo Fan,121,SCHD,Personal,Southwest Airlines,0.0,0.0,1.0,142.0,IMC,Landing,Probable Cause,12-05-2021
20181102X14655,Accident,WPR19LA028,2018-10-27,"Kailua, HI",United States,194420N,0156244W,KOA,Ellison Onizuka Kona Intl At K,Non-Fatal,Substantial,Helicopter,N430ST,Bell,430,No,2.0,Turbo Fan,135,NSCH,Personal,K & S HELICOPTERS INC,0.0,0.0,0.0,4.0,VMC,Landing,Probable Cause,25-09-2020
20181031X51508,Accident,DCA19WA020,2018-10-31,"Paris, France",France,485956N,0023337E,Unknown,John F. Kennedy International,Non-Fatal,Minor,Airplane,N817NW,Airbus,A330,No,2.0,Turbo Fan,121,SCHD,Personal,Delta Air Lines,0.0,0.0,0.0,0.0,VMC,Landing,Probable Cause,25-09-2020
20181124X14130,Incident,WPR19IA030,2018-11-24,"Bakersfield, CA",United States,035261N,0119316W,BFL,Meadows Field,Non-Fatal,Substantial,Airplane,N781FE,Cessna,208,No,1.0,Turbo Prop,135,NSCH,Personal,"West Air, Inc.",0.0,1.0,0.0,0.0,VMC,Landing,Probable Cause,25-09-2020
20181206X02227,Accident,DCA19CA035,2018-12-01,"New York, NY",United States,040452N,0007400W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N202PS,Bombardier,CL 600 2B19,No,2.0,Turbo Fan,121,SCHD,Personal,PSA Airlines,0.0,0.0,0.0,0.0,VMC,Landing,Probable Cause,25-09-2020
20181206X51048,Accident,DCA19CA037,2018-12-02,"LAS Vegas, NV",United States,003652N,0115913W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N632NK,Airbus,A320,No,2.0,Turbo Fan,121,SCHD,Personal,Spirit Airlines,0.0,0.0,1.0,162.0,IMC,Landing,Probable Cause,13-12-2021
20181206X53303,Accident,DCA19CA038,2018-12-03,"Chicago, IL",United States,004100N,0875423W,KORF,Chicago O'Hare Int'l,Non-Fatal,Substantial,Airplane,N868NN,Boeing,737,No,2.0,Turbo Fan,121,SCHD,Personal,American Airlines,0.0,0.0,1.0,146.0,VMC,Landing,Probable Cause,13-12-2021
20181206X81036,Accident,DCA19CA034,2018-12-04,"SUNNS intersection, Osaka, Japan",Japan,344817N,1414418E,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N193DN,Boeing,767,No,2.0,Turbo Fan,121,SCHD,Personal,Delta Air Lines,0.0,2.0,1.0,92.0,Unk,Landing,Probable Cause,13-12-2021
20181206X45642,Incident,DCA19IA036,2018-12-06,"Burbank, CA",United States,341124N,1181727W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N752SW,Boeing,737,No,2.0,Turbo Fan,121,SCHD,Personal,Southwest Airlines,0.0,0.0,0.0,117.0,VMC,Landing,Probable Cause,25-09-2020
20181226X95929,Accident,CEN19TA075,2018-12-25,"Strum, WI",United States,443259N,0912329W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Helicopter,N145EC,MBB,BK117,No,2.0,Turbo Shaft,135,NSCH,Personal,Mayo Clinic,0.0,3.0,0.0,0.0,VMC,Landing,"The pilot's failure to maintain clearance from the fire truck.

",26-09-2020
20181231X63848,Accident,DCA19CA066,2018-12-31,"Charlotte, NC",United States,351249N,0805656W,KCLT,Charlotte Douglas,Non-Fatal,Substantial,Airplane,N938UW,Boeing,757,No,2.0,Turbo Fan,121,SCHD,Personal,American Airlines,0.0,0.0,0.0,0.0,IMC,Landing,an inadvertent loss of airspeed and increased pitch attitude prior to touchdown.,26-09-2020
20190208X10711,Accident,DCA19CA079,2019-01-08,"Denver, CO",United States,395122N,1044025W,KDIA,Denver International,Non-Fatal,Substantial,Airplane,N220FR,Airbus,A320,No,2.0,Turbo Fan,121,SCHD,Personal,Frontier Airlines,0.0,0.0,0.0,0.0,VMC,Landing,Probable Cause,26-09-2020
20190122X30731,Accident,ANC19CA010,2019-01-21,"Chignik Lagoon, AK",United States,561832N,0158329W,KCL,CHIGNIK LAGOON,Non-Fatal,Substantial,Airplane,N995AK,Piper,PA31,No,2.0,Reciprocating,091,NSCH,Other Work Use,Lake Clark Air Inc,0.0,0.0,0.0,1.0,VMC,Landing,"The pilots selection of an unsuitable runway for landing, which resulted in a loss of control and runway excursion.",31-08-2021
20190129X40818,Accident,ERA19WA090,2019-01-21,"Jaguare County, Brazil",Brazil,185319S,0401132W,Unknown,John F. Kennedy International,Fatal,Substantial,Airplane,PR-FBA,PIPER,PA25,No,2.0,Turbo Fan,NUSC,NSCH,Personal,Aeroverde Aviacao Agricola Ltda,1.0,0.0,0.0,0.0,Unk,Landing,Probable Cause,26-09-2020
20190129X14921,Accident,CEN19FA072,2019-01-29,"Zaleski, OH",United States,391924N,0821834W,Unknown,John F. Kennedy International,Fatal,Destroyed,Helicopter,N191SF,Bell,407,No,1.0,Turbo Shaft,135,NSCH,Personal,VIKING AVIATION INC,3.0,0.0,0.0,0.0,Unk,Landing,"The NTSB determines that the probable cause of this accident was Survival Flight's inadequate management of safety, which normalized pilots' and operations control specialists' noncompliance with risk analysis procedures and resulted in the initiation of the flight without a comprehensive preflight weather evaluation, leading to the pilot's inadvertent encounter with instrument meteorological conditions, failure to maintain altitude, and subsequent collision with terrain. Contributing to the accident was the Federal Aviation Administration's inadequate oversight of the operator's risk management program and failure to require Title 14 Code of Federal Regulations Part 135 operators to establish safety management system programs.",15-06-2021
20190130X94935,Accident,DCA19LA070,2019-01-29,"Tuscaloosa, AL",United States,331312N,0873636W,KTCL,Tuscaloosa Regional Airport,Non-Fatal,Substantial,Airplane,N720CK,Boeing,727 200,No,3.0,Turbo Fan,121,NSCH,Personal,Kalitta Charters Ii Llc,0.0,0.0,0.0,4.0,VMC,Landing,the captain's decision to continue the landing with an unsafe gear indication.,26-09-2020
20190305X42937,Accident,DCA19CA090,2019-02-03,"Pacific Ocean, PO",United States,037385N,0130413W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N26909,Boeing,787,No,2.0,Turbo Fan,121,SCHD,Personal,United Airlines,0.0,0.0,1.0,220.0,VMC,Landing,Probable Cause,13-12-2021
20190205X55712,Accident,DCA19CA075,2019-02-05,"Bluefields, Niue",Niue,012037N,0834613W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N852NN,Boeing,737,No,2.0,Turbo Fan,121,SCHD,Personal,American Airlines,0.0,1.0,1.0,117.0,VMC,Landing,Probable Cause,13-12-2021
20190211X75025,Accident,ERA19LA096,2019-02-08,"Atlantic Ocean, AO",UN,037387N,0725141W,Unknown,John F. Kennedy International,Fatal,Destroyed,Airplane,N145GT,Convair,C131,No,2.0,Reciprocating,135,NSCH,Personal,Conquest Air Inc,1.0,0.0,1.0,0.0,VMC,Landing,"The captain's decision to continue with the flight with a malfunctioning left engine propeller control and the subsequent loss of engine power on both engines for undetermined reasons, which resulted in ditching into the ocean. Contributing to the accident was the first officer's failure to challenge the captain's decision to continue with the flight.",26-09-2020
20190214X42337,Accident,DCA19CA081,2019-02-13,"Reno, NV",United States,382557N,0119476W,Unknown,John F. Kennedy International,Non-Fatal,Minor,Airplane,N613CZ,Embraer,ERJ170,No,2.0,Turbo Fan,121,SCHD,Personal,Compass Airlines,0.0,4.0,1.0,59.0,IMC,Landing,"an inadvertent encounter with convective turbulence that resulted in a TCAS RA, which required an abrupt control input by the flight crew to resolve the conflict.",26-01-2021
20190225X83007,Accident,ANC19TA014,2019-02-13,"Anchorage, AK",United States,061180N,1503224W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N40449,Piper,PA32R,No,2.0,Reciprocating,135,NSCH,Personal,Sound Aviation,0.0,0.0,1.0,2.0,VMC,Landing,"The pilots failure to ensure that the passengers lap belt was appropriately fastened for the forecast turbulent conditions, and the passengers failure to tighten her lap belt appropriately, which resulted in the passengers serious injury during an encounter with turbulence. ",15-07-2021
20190311X20635,Accident,WPR19LA094,2019-02-15,"Montague, CA",United States,414348N,1223240W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N5849C,Cessna,402,No,2.0,Reciprocating,135,SCHD,Personal,Redding Aero Enterprises Inc,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,26-09-2020
20190219X80927,Accident,GAA19CA139,2019-02-18,"Eureka, AK",United States,614627N,0147724W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Helicopter,N350ST,AIRBUS,A350,No,1.0,Turbo Shaft,135,NSCH,Personal,Rota Aviation Consulting Llc,0.0,0.0,0.0,1.0,VMC,Landing,"The pilot's selection of unsuitable terrain for landing on snow-covered mountainous terrain with steep rocks above, which resulted in loose rocks damaging the main rotor blades and the subsequent loss of helicopter controllability.  ",26-09-2020
20190306X80709,Accident,DCA19CA091,2019-02-18,"Franklin, TN",United States,035545N,0865726W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N3730B,Boeing,737,No,2.0,Turbo Fan,121,SCHD,Personal,Delta Air Lines Inc,0.0,1.0,1.0,143.0,IMC,Landing,"an encounter with convective turbulence during descent.",03-06-2021
20190222X84313,Incident,ENG19IA013,2019-02-21,"Orlando, FL",United States,282553N,0811830W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N30401,Boeing,737,No,2.0,Turbo Fan,121,SCHD,Personal,UNITED AIR LINES INC,0.0,0.0,0.0,181.0,Unk,Landing,"A No. 1 (left) engine high pressure compressor stage 2 blade separation. The blade separated due to a mixed-mode fatigue crack that originated on a blade disk post and was initiated by a misaligned (out-of-schedule) high pressure compressor stage 1 variable stator vane that was missing a washer and retaining nut on the vane trunnion stem.

 

 

 
",26-09-2020
20190223X60222,Accident,DCA19MA086,2019-02-23,"Trinity Bay, TX",United States,294612N,0943936W,KIAH,George Bush Intercontinental,Fatal,Destroyed,Airplane,N1217A,Boeing,767,No,2.0,Turbo Fan,121,NSCH,Personal,Atlas Air,3.0,0.0,0.0,0.0,IMC,Landing,"The inappropriate response by the first officer as the pilot flying to an inadvertent activation of the go-around mode, which led to his spatial disorientation and nose-down control inputs that placed the airplane in a steep descent from which the crew did not recover. Contributing to the accident was the captain's failure to adequately monitor the airplane's flightpath and assume positive control of the airplane to effectively intervene. Also contributing were systemic deficiencies in the aviation industry's selection and performance measurement practices, which failed to address the first officer's aptitude-related deficiencies and maladaptive stress response. Also contributing to the accident was the Federal Aviation Administration's failure to implement the pilot records database in a sufficiently robust and timely manner.",15-06-2021
20190301X50148,Accident,DCA19CA088,2019-02-27,"Honolulu, HI",United States,021197N,1572551W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N771AN,Boeing,777,No,2.0,Turbo Fan,121,SCHD,Personal,American Airlines,0.0,1.0,1.0,217.0,VMC,Landing,Probable Cause,13-12-2021
20190303X31449,Accident,CEN19LA092,2019-03-03,"Union Center, SD",United States,443353N,1023941W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Helicopter,N450AM,Bell,407,No,1.0,Turbo Shaft,135,NSCH,Personal,Air Methods Corp,0.0,1.0,0.0,2.0,VMC,Landing,"The ambulance drivers failure to see the helicopters rotating main rotor blades in dark night conditions, which resulted in the ambulances inadvertent collision with the helicopter. Contributing to the accident was the ambulance driver's failure to follow procedures when approaching the helicopter.",26-09-2020
20190304X65511,Accident,DCA19FA089,2019-03-04,"Presque Isle, ME",United States,464134N,0068241W,KPQI,Presque Isle Intl,Non-Fatal,Substantial,Airplane,N14171,Embraer,EMB145,No,2.0,Turbo Fan,121,SCHD,Personal,Commutair,0.0,3.0,0.0,28.0,IMC,Landing,Probable Cause,19-11-2020
20190310X83114,Accident,ERA19WA121,2019-03-09,"Vereda La Bendicion, Colombia",Colombia,003347N,0007341W,Unknown,John F. Kennedy International,Fatal,Destroyed,Airplane,HK2494,DOUGLAS,DC3,No,2.0,Turbo Fan,NUSC,NSCH,Personal,LATINOAMERICANA DE SERVICIOS AEREOS - LASER S.A.S,14.0,0.0,0.0,0.0,Unk,Landing,Probable Cause,26-09-2020
20190310X35358,Accident,CEN19FA095,2019-03-10,"Galliano, LA",United States,292522N,0901042W,Unknown,John F. Kennedy International,Fatal,Destroyed,Helicopter,N577AL,BELL,407,No,1.0,Turbo Shaft,135,NSCH,Personal,BRISTOW US LLC,2.0,0.0,0.0,0.0,IMC,Landing,"The pilot's loss of control during cruise flight as a result of spatial disorientation while operating the helicopter in close proximity to terrain in marginal meteorological conditions.",19-11-2020
20190311X35306,Accident,DCA19CA102,2019-03-10,"Charlotte, NC",United States,351329N,0805619W,CLT,Charlotte/Douglas Intl,Non-Fatal,Substantial,Airplane,N530EA,Bombardier,CL 600 2C10,No,2.0,Turbo Fan,121,SCHD,Personal,"PSA Airlines, Inc.",0.0,1.0,0.0,130.0,IMC,Landing,Probable Cause,13-12-2021
20190311X61805,Accident,DCA19CA105,2019-03-11,"Atlanta, GA",United States,333825N,0842539W,KATL,Hartsfield-Jackson Atlanta Int,Non-Fatal,Minor,Airplane,N3756,Boeing,737,No,2.0,Turbo Fan,121,SCHD,Personal,Delta Air Lines,0.0,0.0,0.0,406.0,VMC,Landing,Probable Cause,13-12-2021
20190318X82725,Accident,CEN19FA104,2019-03-18,"Yukon, OK",United States,353616N,0974220W,HSD,Sundance Airport,Fatal,Destroyed,Airplane,N4MH,Israel Aircraft Industries,1124,No,2.0,Turbo Fan,091,NSCH,Personal,Sundance Airport FBO LLC,2.0,0.0,0.0,0.0,VMC,Landing,"The airplanes unairworthy thrust reverser (T/R) system due to inadequate maintenance that resulted in an asymmetric T/R deployment during an approach to the airport and the subsequent loss of airplane control.",13-12-2021
20190321X84610,Accident,GAA19CA174,2019-03-21,"Atmautluak, AK",United States,605150N,1621626W,4A2,Atmautluak,Non-Fatal,Substantial,Airplane,N5544F,Piper,PA32R,No,1.0,Reciprocating,135,SCHD,Personal,Yute Commuter Service,0.0,0.0,0.0,5.0,Unk,Landing,"The airplane's encounter with a snow-covered pothole during taxi.",13-12-2021
20190401X22803,Accident,DCA19CA130,2019-03-28,"Nashville, TN",United States,036728N,0864041W,KBNA,Nashville International Airpor,Non-Fatal,Substantial,Airplane,N249WN,Boeing,737,No,2.0,Turbo Fan,121,SCHD,Personal,Southwest Airlines,0.0,0.0,0.0,0.0,VMC,Landing,a collision with a bird.,26-09-2020
20190506X84901,Accident,DCA19CA146,2019-04-05,"Atlanta, GA",United States,333838N,0842613W,KATL,Hartsfield - Jackson Atlanta I,Non-Fatal,Substantial,Airplane,N977DL,MCDONNELL DOUGLAS,MD88,No,2.0,Turbo Fan,121,SCHD,Personal,Delta Air Lines,0.0,0.0,0.0,0.0,VMC,Landing,failure of the tug driver to give way to the taxiing airplane.,26-09-2020
20190411X53531,Accident,DCA19LA134,2019-04-11,"New York, NY",United States,403829N,0734641W,JFK,John F Kennedy Intl,Non-Fatal,Substantial,Airplane,N114NN,Airbus,A321,No,2.0,Turbo Fan,121,SCHD,Personal,American Airlines,0.0,0.0,0.0,110.0,VMC,Landing,Probable Cause,12-05-2021
20190412X45210,Accident,DCA19CA137,2019-04-12,"Fort Meyers, FL",United States,263154N,0814542W,RSW,Southwest Florida Intl,Non-Fatal,Substantial,Airplane,N31412,Boeing,737,No,2.0,Turbo Fan,121,SCHD,Personal,United Airlines,0.0,0.0,1.0,107.0,VMC,Landing,Probable Cause,13-12-2021
20190415X62333,Accident,ANC19LA016,2019-04-12,"Bethel, AK",United States,006120N,0016180W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N4466T,Piper,PA-32-300,No,1.0,Reciprocating,135,NSCH,Personal,Paklook Air Inc,0.0,0.0,0.0,4.0,VMC,Landing,Probable Cause,04-11-2021
20190415X92143,Accident,ERA19LA152,2019-04-15,"Dublin, GA",United States,003200N,0008200W,48GA,Fairview Park Hospital,Non-Fatal,Substantial,Helicopter,N395AE,Bell,206,No,1.0,Turbo Shaft,135,NSCH,Personal,Air Evac Ems Inc,0.0,0.0,0.0,3.0,VMC,Landing,Probable Cause,26-09-2020
